source	interaction	target
X1325	1	X6753
X1325	1	X117194
X2641	1	X9340
X2641	1	X2642
X2641	1	X2740
X3060	1	X3061
X90226	1	X1395
X796	1	X799
X7432	1	X7433
X2922	1	X2925
X2925	1	X5319
X727	1	X27202
X6750	1	X6754
X6750	1	X6755
X797	1	X799
X797	1	X10267
X6751	1	X2775
X7349	1	X1395
X7349	1	X1394
X114131	1	X1395
X1392	1	X1395
X6013	1	X122042
X6013	1	X59350
X885	1	X887
X2520	1	X887
X256933	1	X2831
X283869	1	X2831
X4878	1	X4881
X5179	1	X4986
X5179	1	X4985
X5179	1	X4987
X5179	1	X11054
X1636	1	X183
X5972	1	X183
X183	1	X4142
X340419	1	X55366
X3060	1	X3062
X3640	1	X122042
X885	1	X886
X2028	-1	X885
X5744	1	X5745
X5741	1	X5745
X5443	1	X4160
X5443	1	X4986
X5443	1	X4161
X5443	1	X4157
X5443	1	X4158
X84870	1	X8549
X84870	1	X6385
X4922	1	X4923
X1392	1	X1394
X3814	1	X84634
X4880	1	X4882
X594857	1	X387129
X181	1	X4160
X181	-1	X4160
X60675	1	X128674
X84432	1	X128674
X283869	1	X2832
X10911	1	X2837
X117579	1	X51289
X51738	1	X2693
X3067	1	X59340
X4879	1	X4882
X117579	1	X339403
X10022	1	X339403
X4986	1	X2775
X727	1	X728
X10874	1	X56923
X10874	1	X10316
X51052	1	X2834
X181	1	X4159
X181	-1	X4159
X347148	1	X84109
X1896	1	X10913
X116	1	X7433
X6343	1	X6344
X340419	1	X8549
X820	1	X2358
X6288	1	X2358
X4878	1	X4883
X3827	1	X64582
X129521	1	X56923
X5697	1	X5540
X5697	1	X4889
X284654	-1	X84133
X129521	1	X10316
X84432	1	X10887
X64111	1	X64106
X8620	1	X64106
X340419	1	X6385
X3375	1	X799
X2691	1	X2692
X4852	1	X4887
X718	1	X719
X117579	1	X59350
X4922	1	X23620
X4922	-1	X23620
X4985	1	X2775
X2695	1	X2696
X718	1	X3687
X3075	-1	X718
X4852	1	X5540
X2922	1	X680
X5741	1	X5746
X113091	1	X5746
X4852	1	X4889
X85569	1	X8811
X2664	-1	X5864
X23365	1	X392
X9138	1	X392
X392	1	X5305
X5593	1	X2917
X5593	1	X8654
X5593	1	X952
X5593	1	X5805
X2917	1	X2775
X30011	-1	X5947
X9693	1	X5911
X1269	1	X2775
X2903	1	X1741
X4660	-1	X399687
X120892	-1	X55738
X55738	1	X120892
X5786	-1	X3745
X6729	1	X6734
X53944	1	X5055
X285489	1	X4593
X7483	1	X4593
X22895	1	X5864
X22999	1	X22895
X2668	1	X2674
X2668	1	X2675
X53944	1	X10716
X1814	1	X2775
X3208	1	X4671
X2768	1	X9138
X10458	1	X8936
X9901	1	X8936
X150	1	X2775
X9002	1	X2768
X9294	1	X2768
X23566	1	X2768
X4829	1	X2768
X1902	1	X2768
X1129	1	X2775
X22999	1	X5864
X50944	1	X22859
X53944	-1	X286
X2550	1	X2775
X7166	1	X3356
X6014	1	X5457
X139285	1	X53944
X4987	1	X2775
X5368	1	X4987
X2243	1	X3687
X80331	-1	X774
X7166	1	X3350
X8448	1	X10497
X11069	1	X22999
X7475	1	X28992
X5649	1	X7436
X7166	1	X3360
X127933	-1	X4155
X814	1	X1390
X9457	1	X1390
X8428	1	X23012
X22999	1	X10497
X7448	1	X3685
X1948	1	X2049
X3897	1	X8829
X3897	1	X5361
X3218	1	X5087
X1459	-1	X9150
X1459	-1	X6689
X1459	1	X54926
X1459	1	X8893
X4282	1	X972
X9966	1	X8718
X50509	1	X9672
X9037	1	X5365
X2980	1	X2984
X2981	1	X2984
X8038	1	X6385
X1947	1	X2051
X1947	1	X2049
X1947	1	X2050
X2256	-1	X6331
X2259	-1	X6331
X2258	-1	X6331
X817	-1	X6331
X2870	-1	X4157
X7058	1	X3655
X150290	1	X3655
X10507	1	X23654
X7490	1	X6736
X7166	1	X3358
X1943	1	X2045
X1942	1	X2045
X1944	1	X2045
X1949	1	X2049
X3169	1	X4781
X30008	1	X2006
X10516	1	X2006
X9135	1	X27342
X27342	1	X5868
X120892	-1	X6455
X23677	-1	X7037
X1942	1	X2042
X1944	1	X2042
X9659	1	X4607
X5450	1	X5452
X55617	1	X2957
X1013	1	X50937
X22848	1	X8907
X10733	1	X55835
X5910	1	X389
X5910	1	X388
X5533	1	X10059
X25865	-1	X54434
X5583	1	X25865
X25865	1	X5298
X64783	1	X6651
X79058	1	X79609
X50937	1	X663
X8301	1	X8218
X2342	1	X22808
X4781	-1	X4782
X26291	1	X2264
X26281	1	X2264
X10298	1	X3693
X8754	1	X3693
X5356	1	X4670
X10272	-1	X2660
X1943	1	X285220
X1943	1	X2044
X1943	1	X2046
X51119	1	X79631
X9943	1	X6558
X9943	-1	X6558
X9070	1	X6899
X1415	1	X1417
X1415	1	X1414
X5364	1	X10507
X10507	1	X5364
X55666	1	XUFD1L
X4831	1	X3783
X7786	1	X103910
X8861	1	X9355
X8600	1	X4982
X2644	-1	X2643
X10598	1	X2643
X6404	1	X6403
X84446	1	X7283
X9353	1	X54538
X9353	1	X2817
X9353	1	X6092
X51360	1	X90993
X5518	1	X5516
X54790	1	X8473
X200424	1	X8473
X1018	1	X286826
X2068	1	X2071
X386653	1	X133396
X23552	1	X22858
X57142	1	X84894
X4974	1	X84894
X8482	1	X10154
X5733	1	X55970
X386653	1	X9180
X4261	-1	X4656
X6909	-1	X4656
X8899	1	X51621
X8899	-1	X51621
X7023	1	X4774
X818	-1	X109
X219771	1	X5218
X23678	1	X2314
X3240	-1	X3043
X410	1	X3043
X3043	1	X9332
X127933	1	XFAM64A
XFAM64A	-1	X8301
X5780	-1	X4905
X4015	1	X30008
X9738	-1	X80184
X30010	1	X9369
X5367	1	X2847
X5367	1	X84539
X55845	1	X4810
X23191	1	X4810
X84376	-1	X8685
X8050	-1	X1045
X81608	1	X10914
X7035	1	X7436
XDVL1P1	1	X440193
X462	1	X4035
X29085	-1	X3783
X56947	1	X10059
X9628	-1	X3690
X4547	1	X338
X54949	1	X6390
XHLA	1	X3811
X694	1	X3219
X9370	1	X79602
X6432	1	X10482
X6428	1	X10482
X1942	1	X285220
X988	1	X4670
X150465	-1	X112714
X5020	1	X5021
X5081	1	X8085
X23399	1	X23175
X9370	1	X51094
X7450	1	X2157
X6671	1	X1406
X5008	1	X9180
X9966	1	X8771
X8771	-1	X9966
X4295	1	X2862
X246778	1	X9466
X84295	-1	X7343
X29911	1	X11064
X150094	-1	X64784
X150094	1	X23373
X150094	-1	X23373
X59277	1	X90249
X5733	1	X2784
X5376	1	X4359
X268	1	X269
X65125	1	X9943
X65125	-1	X9990
X282617	1	X163702
X282618	1	X163702
X282616	1	X163702
X2256	-1	X11280
X2256	-1	X6334
X2256	-1	X6335
X2256	-1	X6336
X5623	1	X64096
X6405	1	X8828
X6405	1	X55558
X2642	1	X2778
X116	1	X117
X9423	1	X8633
X9423	1	X1630
X9423	1	X137970
X5972	1	X10159
X54551	1	XWASH1
X90417	-1	X84643
X4902	1	X2674
X4902	1	X2675
X139285	1	X7490
X1942	1	X2041
X1942	1	X2044
X1942	1	X2046
X11093	1	X7450
X11093	-1	X7450
X6103	1	X4218
X57096	-1	X6103
X1270	1	X1271
X23529	1	X1271
X54704	1	X5160
X150465	-1	X51807
X7490	-1	X5936
X8556	1	X3658
X3067	1	X3269
X4852	1	X4886
X5166	-1	X5161
X5165	-1	X5161
X4261	1	X5993
X5265	1	X4035
X2259	-1	X11280
X2259	-1	X6334
X2259	-1	X6335
X2259	-1	X6336
X6585	1	X2817
X1760	1	X5350
X3235	1	X4211
X23753	1	X4038
X10787	1	X4810
X1270	1	X9244
X817	-1	X3767
X10420	-1	X11034
X55885	1	X4808
X9048	1	X2676
XHLA	1	X3821
X25925	-1	X1879
X2339	1	X22808
X3075	-1	X629
X8720	1	X90993
X6863	1	X6865
X4838	1	X130399
X80184	1	X4218
XHLA	1	X3805
X30010	1	X9378
X30010	1	X9379
X2258	-1	X11280
X57546	1	X5160
X5166	-1	X5160
X6047	1	X4802
X2258	-1	X6334
X2258	-1	X6335
X2258	-1	X6336
X434	1	X8455
X8481	1	X8100
X22854	1	X57689
X1908	1	X1910
X127933	1	X7536
X5092	1	X6928
X2200	-1	X30008
X6917	1	X51366
X57142	1	X65078
X2147	1	X4035
X2200	-1	X10516
X27190	1	X55540
X7477	1	X11211
X1455	-1	XCOL4A3BP
X2147	1	X2151
X4917	1	X50937
X1018	-1	X7024
X55840	1	X8178
X9943	1	X6559
X5108	1	X1068
X4810	1	X10152
X23598	-1	X6047
X8828	1	X7424
X7424	1	X8828
X10512	1	X8828
X348	1	X6653
X81559	-1	X8929
X2147	1	X9002
X4053	1	X2200
X817	1	X783
X8720	1	X64764
X1945	1	X2044
X1944	1	X2044
X1944	1	X2046
X8458	1	X988
X85403	1	X8178
X11218	1	X668
X348	1	X7436
X551	1	X554
X551	1	X552
X54434	1	X57175
X7703	-1	X3298
X3339	1	X5802
X338	1	X3949
X390598	-1	X10660
X2147	1	X2815
X3218	1	X5090
X8620	1	X10886
X10371	1	X5362
X10371	1	X8829
X10371	-1	X8829
X10371	1	X91584
X10371	1	X5361
X5108	1	X51199
X64806	1	X55540
X3605	1	X23765
X434	-1	X4157
X9135	1	X5868
X9135	-1	X5868
X4828	1	X4829
X200879	1	X2846
X85366	1	X4208
X23426	1	X4208
X23529	1	X9244
X434	1	X23295
X8829	-1	X5361
X27306	1	X11251
X1280	1	X8515
X8754	1	X3685
X9723	1	X23129
X7200	1	X7201
X3911	1	X977
X284217	1	X3696
X284217	1	X3679
X150290	1	X3696
X150290	1	X977
X7166	1	X3355
X7166	1	X3354
X7166	1	X3361
X7166	1	X3357
X7166	1	X3363
X7166	1	X3362
X3067	1	X11255
X3067	1	X3274
X5340	1	X3680
X9791	1	X949
X9791	1	X23210
X4684	1	X64221
X2571	1	X2914
X8174	1	X3695
X5624	1	X10544
X5817	1	X10666
X8742	1	X51330
X1282	1	X3685
X3371	1	X3679
X6011	-1	X6010
X7957	-1	X27247
X5566	1	XHLA
X6714	1	XHLA
X9149	1	XNKX3
X472	1	XNKX3
X5292	1	XNKX3
XMetab__10fthf5glu___c____	1	XGene1__10FTHF5GLUtlEXCHANGE1
XGene1__10FTHF5GLUtlEXCHANGE1	1	XMetab__10fthf5glu___l____
XMetab__10fthf5glu___m____	1	XGene2__10FTHF5GLUtmEXCHANGE1
XGene2__10FTHF5GLUtmEXCHANGE1	1	XMetab__10fthf5glu___c____
XMetab__10fthf6glu___c____	1	XGene3__10FTHF6GLUtlEXCHANGE1
XGene3__10FTHF6GLUtlEXCHANGE1	1	XMetab__10fthf6glu___l____
XMetab__10fthf6glu___m____	1	XGene4__10FTHF6GLUtmEXCHANGE1
XGene4__10FTHF6GLUtmEXCHANGE1	1	XMetab__10fthf6glu___c____
XMetab__10fthf7glu___c____	1	XGene5__10FTHF7GLUtlEXCHANGE1
XGene5__10FTHF7GLUtlEXCHANGE1	1	XMetab__10fthf7glu___l____
XMetab__10fthf7glu___m____	1	XGene6__10FTHF7GLUtmEXCHANGE1
XGene6__10FTHF7GLUtmEXCHANGE1	1	XMetab__10fthf7glu___c____
XMetab__122347___c____	1	XGene7__10FTHFtlEXCHANGE1
XGene7__10FTHFtlEXCHANGE1	1	XMetab__122347___l____
XGene7__10FTHFtl_reverseEXCHANGE1	1	XMetab__122347___c____
XMetab__122347___l____	1	XGene7__10FTHFtl_reverseEXCHANGE1
XMetab__122347___c____	1	XGene8__10FTHFtmEXCHANGE1
XGene8__10FTHFtmEXCHANGE1	1	XMetab__122347___m____
XGene8__10FTHFtm_reverseEXCHANGE1	1	XMetab__122347___c____
XMetab__122347___m____	1	XGene8__10FTHFtm_reverseEXCHANGE1
XMetab__53477676___c____	1	XGene9__11DOCRTSLtmEXCHANGE1
XGene9__11DOCRTSLtmEXCHANGE1	1	XMetab__53477676___m____
XGene9__11DOCRTSLtm_reverseEXCHANGE1	1	XMetab__53477676___c____
XMetab__53477676___m____	1	XGene9__11DOCRTSLtm_reverseEXCHANGE1
XMetab__53477676___c____	1	XGene10__11DOCRTSLtrEXCHANGE1
XGene10__11DOCRTSLtrEXCHANGE1	1	XMetab__53477676___r____
XGene10__11DOCRTSLtr_reverseEXCHANGE1	1	XMetab__53477676___c____
XMetab__53477676___r____	1	XGene10__11DOCRTSLtr_reverseEXCHANGE1
XMetab__6166___c____	1	XGene11__11DOCRTSTRNtmEXCHANGE1
XGene11__11DOCRTSTRNtmEXCHANGE1	1	XMetab__6166___m____
XGene11__11DOCRTSTRNtm_reverseEXCHANGE1	1	XMetab__6166___c____
XMetab__6166___m____	1	XGene11__11DOCRTSTRNtm_reverseEXCHANGE1
XMetab__6166___c____	1	XGene12__11DOCRTSTRNtrEXCHANGE1
XGene12__11DOCRTSTRNtrEXCHANGE1	1	XMetab__6166___r____
XGene12__11DOCRTSTRNtr_reverseEXCHANGE1	1	XMetab__6166___c____
XMetab__6166___r____	1	XGene12__11DOCRTSTRNtr_reverseEXCHANGE1
XMetab__457___c____	1	XGene16__1MNCAMtiEXCHANGE1
XGene16__1MNCAMtiEXCHANGE1	1	XMetab__457___e____
XMetab__2425dhvitd2___c____	1	XGene18__24_25DHVITD2tEXCHANGE1
XGene18__24_25DHVITD2tEXCHANGE1	1	XMetab__2425dhvitd2___e____
XMetab__2425dhvitd2___m____	1	XGene19__24_25DHVITD2tmEXCHANGE1
XGene19__24_25DHVITD2tmEXCHANGE1	1	XMetab__2425dhvitd2___c____
XMetab__2425dhvitd3___c____	1	XGene20__24_25DHVITD3tEXCHANGE1
XGene20__24_25DHVITD3tEXCHANGE1	1	XMetab__2425dhvitd3___e____
XMetab__2425dhvitd3___m____	1	XGene21__24_25DHVITD3tmEXCHANGE1
XGene21__24_25DHVITD3tmEXCHANGE1	1	XMetab__2425dhvitd3___c____
XMetab__3505109___e____	1	XGene24__24NPHteEXCHANGE1
XGene24__24NPHteEXCHANGE1	1	XMetab__3505109___c____
XGene24__24NPHte_reverseEXCHANGE1	1	XMetab__3505109___e____
XMetab__3505109___c____	1	XGene24__24NPHte_reverseEXCHANGE1
XMetab__22833566___c____	1	XGene25__25HVITD2tEXCHANGE1
XGene25__25HVITD2tEXCHANGE1	1	XMetab__22833566___e____
XMetab__22833566___c____	1	XGene26__25HVITD2tin_mEXCHANGE1
XGene26__25HVITD2tin_mEXCHANGE1	1	XMetab__22833566___m____
XMetab__5283731___c____	1	XGene27__25HVITD3tEXCHANGE1
XGene27__25HVITD3tEXCHANGE1	1	XMetab__5283731___e____
XMetab__5283731___c____	1	XGene28__25HVITD3tin_mEXCHANGE1
XGene28__25HVITD3tin_mEXCHANGE1	1	XMetab__5283731___m____
XMetab__469___c____	1	XGene33__89874EXCHANGE1
XMetab__51___m____	1	XGene33__89874EXCHANGE2
XGene33__89874EXCHANGE1	1	XMetab__469___m____
XGene33__89874EXCHANGE2	1	XMetab__51___c____
XMetab__11266___e____	1	XGene36__9123EXCHANGE1
XGene36__9123EXCHANGE1	1	XMetab__11266___c____
XGene36__9123_reverseEXCHANGE1	1	XMetab__11266___e____
XMetab__11266___c____	1	XGene36__9123_reverseEXCHANGE1
XMetab__11266___e____	1	XGene36__9194EXCHANGE1
XGene36__9194EXCHANGE1	1	XMetab__11266___c____
XGene36__9194_reverseEXCHANGE1	1	XMetab__11266___e____
XMetab__11266___c____	1	XGene36__9194_reverseEXCHANGE1
XMetab__11266___e____	1	XGene36__6566EXCHANGE1
XGene36__6566EXCHANGE1	1	XMetab__11266___c____
XGene36__6566_reverseEXCHANGE1	1	XMetab__11266___e____
XMetab__11266___c____	1	XGene36__6566_reverseEXCHANGE1
XMetab__515___c____	1	XGene38__2MCITtEXCHANGE1
XGene38__2MCITtEXCHANGE1	1	XMetab__515___e____
XGene38__2MCITt_reverseEXCHANGE1	1	XMetab__515___c____
XMetab__515___e____	1	XGene38__2MCITt_reverseEXCHANGE1
XMetab__51___m____	1	XGene40__89874EXCHANGE1
XMetab__71___c____	1	XGene40__89874EXCHANGE2
XGene40__89874EXCHANGE1	1	XMetab__51___c____
XGene40__89874EXCHANGE2	1	XMetab__71___m____
XGene40__89874_reverseEXCHANGE1	1	XMetab__51___m____
XGene40__89874_reverseEXCHANGE2	1	XMetab__71___c____
XMetab__51___c____	1	XGene40__89874_reverseEXCHANGE1
XMetab__71___m____	1	XGene40__89874_reverseEXCHANGE2
XMetab__91528___c____	1	XGene42__34DHOXPEGtEXCHANGE1
XGene42__34DHOXPEGtEXCHANGE1	1	XMetab__91528___e____
XGene42__34DHOXPEGt_reverseEXCHANGE1	1	XMetab__91528___c____
XMetab__91528___e____	1	XGene42__34DHOXPEGt_reverseEXCHANGE1
XMetab__6047___e____	1	XGene44__117247EXCHANGE1
XGene44__117247EXCHANGE1	1	XMetab__6047___c____
XGene44__117247_reverseEXCHANGE1	1	XMetab__6047___e____
XMetab__6047___c____	1	XGene44__117247_reverseEXCHANGE1
XMetab__24316___c____	1	XGene51__35CGMPtnEXCHANGE1
XGene51__35CGMPtnEXCHANGE1	1	XMetab__24316___n____
XGene51__35CGMPtn_reverseEXCHANGE1	1	XMetab__24316___c____
XMetab__24316___n____	1	XGene51__35CGMPtn_reverseEXCHANGE1
XMetab__439434___m____	1	XGene53__18EXCHANGE1
XGene53__18EXCHANGE1	1	XMetab__439434___c____
XMetab__75810___c____	1	XGene63__3MLDAtEXCHANGE1
XGene63__3MLDAtEXCHANGE1	1	XMetab__75810___e____
XGene63__3MLDAt_reverseEXCHANGE1	1	XMetab__75810___c____
XMetab__75810___e____	1	XGene63__3MLDAt_reverseEXCHANGE1
XMetab__49___c____	1	XGene64__3MOBt2imEXCHANGE1
XGene64__3MOBt2imEXCHANGE1	1	XMetab__49___m____
XMetab__47___c____	1	XGene65__3MOPt2imEXCHANGE1
XGene65__3MOPt2imEXCHANGE1	1	XMetab__47___m____
XMetab__28167170___m____	1	XGene69__10165EXCHANGE1
XMetab__5960___c____	1	XGene69__10165EXCHANGE2
XGene69__10165EXCHANGE1	1	XMetab__28167170___c____
XGene69__10165EXCHANGE2	1	XMetab__5960___m____
XGene69__10165_reverseEXCHANGE1	1	XMetab__28167170___m____
XGene69__10165_reverseEXCHANGE2	1	XMetab__5960___c____
XMetab__28167170___c____	1	XGene69__10165_reverseEXCHANGE1
XMetab__5960___m____	1	XGene69__10165_reverseEXCHANGE2
XMetab__28167170___m____	1	XGene69__8604EXCHANGE1
XMetab__5960___c____	1	XGene69__8604EXCHANGE2
XGene69__8604EXCHANGE1	1	XMetab__28167170___c____
XGene69__8604EXCHANGE2	1	XMetab__5960___m____
XGene69__8604_reverseEXCHANGE1	1	XMetab__28167170___m____
XGene69__8604_reverseEXCHANGE2	1	XMetab__5960___c____
XMetab__28167170___c____	1	XGene69__8604_reverseEXCHANGE1
XMetab__5960___m____	1	XGene69__8604_reverseEXCHANGE2
XMetab__119___c____	1	XGene79__4ABUTtmEXCHANGE1
XGene79__4ABUTtmEXCHANGE1	1	XMetab__119___m____
XGene79__4ABUTtm_reverseEXCHANGE1	1	XMetab__119___c____
XMetab__119___m____	1	XGene79__4ABUTtm_reverseEXCHANGE1
XMetab__107669___e____	1	XGene82__4HDEBRISOQUINEteEXCHANGE1
XGene82__4HDEBRISOQUINEteEXCHANGE1	1	XMetab__107669___c____
XGene82__4HDEBRISOQUINEte_reverseEXCHANGE1	1	XMetab__107669___e____
XMetab__107669___c____	1	XGene82__4HDEBRISOQUINEte_reverseEXCHANGE1
XMetab__70___c____	1	XGene85__4MOPt2imEXCHANGE1
XGene85__4MOPt2imEXCHANGE1	1	XMetab__70___m____
XMetab__4mptnl___c____	1	XGene86__4MPTNLteEXCHANGE1
XGene86__4MPTNLteEXCHANGE1	1	XMetab__4mptnl___e____
XGene86__4MPTNLte_reverseEXCHANGE1	1	XMetab__4mptnl___c____
XMetab__4mptnl___e____	1	XGene86__4MPTNLte_reverseEXCHANGE1
XMetab__4mptnl___c____	1	XGene87__4MPTNLtmEXCHANGE1
XGene87__4MPTNLtmEXCHANGE1	1	XMetab__4mptnl___m____
XGene87__4MPTNLtm_reverseEXCHANGE1	1	XMetab__4mptnl___c____
XMetab__4mptnl___m____	1	XGene87__4MPTNLtm_reverseEXCHANGE1
XMetab__3656___e____	1	XGene88__4MTOLBUTAMIDEteEXCHANGE1
XGene88__4MTOLBUTAMIDEteEXCHANGE1	1	XMetab__3656___c____
XGene88__4MTOLBUTAMIDEte_reverseEXCHANGE1	1	XMetab__3656___e____
XMetab__3656___c____	1	XGene88__4MTOLBUTAMIDEte_reverseEXCHANGE1
XMetab__80349___e____	1	XGene89__4NPHSFteEXCHANGE1
XGene89__4NPHSFteEXCHANGE1	1	XMetab__80349___c____
XGene89__4NPHSFte_reverseEXCHANGE1	1	XMetab__80349___e____
XMetab__80349___c____	1	XGene89__4NPHSFte_reverseEXCHANGE1
XMetab__4nph___e____	1	XGene91__4NPHteEXCHANGE1
XGene91__4NPHteEXCHANGE1	1	XMetab__4nph___c____
XGene91__4NPHte_reverseEXCHANGE1	1	XMetab__4nph___e____
XMetab__4nph___c____	1	XGene91__4NPHte_reverseEXCHANGE1
XMetab__6723___c____	1	XGene92__4PYRDXEXCHANGE1
XGene92__4PYRDXEXCHANGE1	1	XMetab__6723___e____
XGene93__4363EXCHANGE2	1	XMetab__44263365___e____
XMetab__44263365___c____	1	XGene93__4363EXCHANGE2
X4363	1	XGene93__4363EXCHANGE2
XMetab__44263365___c____	1	XGene94__5ADTSTSTERONEGLCtrEXCHANGE1
XGene94__5ADTSTSTERONEGLCtrEXCHANGE1	1	XMetab__44263365___r____
XGene94__5ADTSTSTERONEGLCtr_reverseEXCHANGE1	1	XMetab__44263365___c____
XMetab__44263365___r____	1	XGene94__5ADTSTSTERONEGLCtr_reverseEXCHANGE1
XMetab__18665256___c____	1	XGene95__5ADTSTSTERONESteEXCHANGE1
XGene95__5ADTSTSTERONESteEXCHANGE1	1	XMetab__18665256___e____
XGene95__5ADTSTSTERONESte_reverseEXCHANGE1	1	XMetab__18665256___c____
XMetab__18665256___e____	1	XGene95__5ADTSTSTERONESte_reverseEXCHANGE1
XMetab__10635___e____	1	XGene97__5ADTSTSTERONEteEXCHANGE1
XGene97__5ADTSTSTERONEteEXCHANGE1	1	XMetab__10635___c____
XGene97__5ADTSTSTERONEte_reverseEXCHANGE1	1	XMetab__10635___e____
XMetab__10635___c____	1	XGene97__5ADTSTSTERONEte_reverseEXCHANGE1
XMetab__10635___r____	1	XGene98__5ADTSTSTERONEtrEXCHANGE1
XGene98__5ADTSTSTERONEtrEXCHANGE1	1	XMetab__10635___c____
XGene98__5ADTSTSTERONEtr_reverseEXCHANGE1	1	XMetab__10635___r____
XMetab__10635___c____	1	XGene98__5ADTSTSTERONEtr_reverseEXCHANGE1
XMetab__137___c____	1	XGene99__5AOPtmEXCHANGE1
XGene99__5AOPtmEXCHANGE1	1	XMetab__137___m____
XGene99__5AOPtm_reverseEXCHANGE1	1	XMetab__137___c____
XMetab__137___m____	1	XGene99__5AOPtm_reverseEXCHANGE1
XMetab__73374___c____	1	XGene100__5DHFtlEXCHANGE1
XGene100__5DHFtlEXCHANGE1	1	XMetab__73374___l____
XMetab__143___e____	1	XGene101__6573EXCHANGE1
XGene101__6573EXCHANGE1	1	XMetab__143___c____
XGene101__6573_reverseEXCHANGE1	1	XMetab__143___e____
XMetab__143___c____	1	XGene101__6573_reverseEXCHANGE1
XMetab__5homeprazole___e____	1	XGene103__5HOMEPRAZOLEteEXCHANGE1
XGene103__5HOMEPRAZOLEteEXCHANGE1	1	XMetab__5homeprazole___c____
XGene103__5HOMEPRAZOLEte_reverseEXCHANGE1	1	XMetab__5homeprazole___e____
XMetab__5homeprazole___c____	1	XGene103__5HOMEPRAZOLEte_reverseEXCHANGE1
XMetab__144___c____	1	XGene106__6570EXCHANGE1
XGene106__6570EXCHANGE1	1	XMetab__144___e____
XMetab__144___c____	1	XGene106__6571EXCHANGE1
XGene106__6571EXCHANGE1	1	XMetab__144___e____
XMetab__439234___e____	1	XGene107__2348EXCHANGE1
XGene107__2348EXCHANGE1	1	XMetab__439234___c____
XGene107__2348_reverseEXCHANGE1	1	XMetab__439234___e____
XMetab__439234___c____	1	XGene107__2348_reverseEXCHANGE1
XMetab__439234___e____	1	XGene107__2352EXCHANGE1
XGene107__2352EXCHANGE1	1	XMetab__439234___c____
XGene107__2352_reverseEXCHANGE1	1	XMetab__439234___e____
XMetab__439234___c____	1	XGene107__2352_reverseEXCHANGE1
XMetab__439234___e____	1	XGene108__6573EXCHANGE1
XGene108__6573EXCHANGE1	1	XMetab__439234___c____
XGene108__6573_reverseEXCHANGE1	1	XMetab__439234___e____
XMetab__439234___c____	1	XGene108__6573_reverseEXCHANGE1
XMetab__5thf___c____	1	XGene109__5THFtlEXCHANGE1
XGene109__5THFtlEXCHANGE1	1	XMetab__5thf___l____
XMetab__5thf___m____	1	XGene110__5THFtmEXCHANGE1
XGene110__5THFtmEXCHANGE1	1	XMetab__5thf___c____
XMetab__169691___c____	1	XGene111__6DHFtlEXCHANGE1
XGene111__6DHFtlEXCHANGE1	1	XMetab__169691___l____
XMetab__169691___m____	1	XGene112__6DHFtmEXCHANGE1
XGene112__6DHFtmEXCHANGE1	1	XMetab__169691___c____
XMetab__65543___c____	1	XGene113__6HTSTSTERONEteEXCHANGE1
XGene113__6HTSTSTERONEteEXCHANGE1	1	XMetab__65543___e____
XGene113__6HTSTSTERONEte_reverseEXCHANGE1	1	XMetab__65543___c____
XMetab__65543___e____	1	XGene113__6HTSTSTERONEte_reverseEXCHANGE1
XMetab__65543___c____	1	XGene114__6HTSTSTERONEtrEXCHANGE1
XGene114__6HTSTSTERONEtrEXCHANGE1	1	XMetab__65543___r____
XGene114__6HTSTSTERONEtr_reverseEXCHANGE1	1	XMetab__65543___c____
XMetab__65543___r____	1	XGene114__6HTSTSTERONEtr_reverseEXCHANGE1
XMetab__169691___c____	1	XGene115__6THFtlEXCHANGE1
XGene115__6THFtlEXCHANGE1	1	XMetab__169691___l____
XMetab__169691___m____	1	XGene116__6THFtmEXCHANGE1
XGene116__6THFtmEXCHANGE1	1	XMetab__169691___c____
XMetab__439423___r____	1	XGene117__7DHCHSTEROLtrEXCHANGE1
XGene117__7DHCHSTEROLtrEXCHANGE1	1	XMetab__439423___c____
XGene117__7DHCHSTEROLtr_reverseEXCHANGE1	1	XMetab__439423___r____
XMetab__439423___c____	1	XGene117__7DHCHSTEROLtr_reverseEXCHANGE1
XMetab__53477856___c____	1	XGene118__7DHFtlEXCHANGE1
XGene118__7DHFtlEXCHANGE1	1	XMetab__53477856___l____
XMetab__53477856___m____	1	XGene119__7DHFtmEXCHANGE1
XGene119__7DHFtmEXCHANGE1	1	XMetab__53477856___c____
XMetab__7thf___c____	1	XGene120__7THFtlEXCHANGE1
XGene120__7THFtlEXCHANGE1	1	XMetab__7thf___l____
XMetab__7thf___m____	1	XGene121__7THFtmEXCHANGE1
XGene121__7THFtmEXCHANGE1	1	XMetab__7thf___c____
XMetab__215___m____	1	XGene128__AACTtmEXCHANGE1
XGene128__AACTtmEXCHANGE1	1	XMetab__215___c____
XMetab__439255___c____	1	XGene142__ABTtiEXCHANGE1
XGene142__ABTtiEXCHANGE1	1	XMetab__439255___e____
XMetab__119___l____	1	XGene143__206358EXCHANGE1
XGene143__206358EXCHANGE1	1	XMetab__119___c____
XGene143__206358_reverseEXCHANGE1	1	XMetab__119___l____
XMetab__119___c____	1	XGene143__206358_reverseEXCHANGE1
XMetab__119___e____	1	XGene144__6529EXCHANGE1
XGene144__6529EXCHANGE1	1	XMetab__119___c____
XGene144__6529_reverseEXCHANGE1	1	XMetab__119___e____
