Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene8321__122970	100	0	0	0	
XGene8321__641371	100	0	0	0	
XGene8321__641372	100	0	0	0	
XGene8321__344967	100	0	0	0	
XMetab__M00003___c____	100	0	0	0	
XGene8324__2182	100	0	0	0	
XGene8324__23205	100	0	0	0	
XGene8324__2181	100	0	0	0	
XGene8324__81616	100	0	0	0	
XGene8324__11001	100	0	0	0	
XGene8324__2180	100	0	0	0	
XGene8324__23305	100	0	0	0	
XGene8324__51703	100	0	0	0	
XMetab__M00004___c____	100	0	0	0	
XGene8325__11332	100	0	0	0	
XGene8325__10965	100	0	0	0	
XGene8325__570	100	0	0	0	
XGene8325__122970	100	0	0	0	
XGene8325__641371	100	0	0	0	
XGene8325__641372	100	0	0	0	
XGene8325__344967	100	0	0	0	
XMetab__M01238___c____	100	0	0	0	
XGene8328__2182	100	0	0	0	
XGene8328__23205	100	0	0	0	
XGene8328__2181	100	0	0	0	
XGene8328__81616	100	0	0	0	
XGene8328__11001	100	0	0	0	
XGene8328__2180	100	0	0	0	
XGene8328__23305	100	0	0	0	
XGene8328__51703	100	0	0	0	
XMetab__M01237___c____	100	0	0	0	
XGene8329__11332	100	0	0	0	
XGene8329__10965	100	0	0	0	
XGene8329__570	100	0	0	0	
XGene8329__122970	100	0	0	0	
XGene8329__641371	100	0	0	0	
XGene8329__641372	100	0	0	0	
XGene8329__344967	100	0	0	0	
XMetab__M00019___c____	100	0	0	0	
XGene8333__2182	100	0	0	0	
XGene8333__23205	100	0	0	0	
XGene8333__2181	100	0	0	0	
XGene8333__81616	100	0	0	0	
XGene8333__11001	100	0	0	0	
XGene8333__2180	100	0	0	0	
XGene8333__23305	100	0	0	0	
XGene8333__51703	100	0	0	0	
XMetab__M00020___c____	100	0	0	0	
XGene8334__11332	100	0	0	0	
XGene8334__10965	100	0	0	0	
XGene8334__570	100	0	0	0	
XGene8334__122970	100	0	0	0	
XGene8334__641371	100	0	0	0	
XGene8334__641372	100	0	0	0	
XGene8334__344967	100	0	0	0	
XGene8337__11332	100	0	0	0	
XGene8337__10965	100	0	0	0	
XGene8337__570	100	0	0	0	
XGene8337__122970	100	0	0	0	
XGene8337__641371	100	0	0	0	
XGene8337__641372	100	0	0	0	
XGene8337__344967	100	0	0	0	
XGene8339__2182	100	0	0	0	
XGene8339__23205	100	0	0	0	
XGene8339__2181	100	0	0	0	
XGene8339__81616	100	0	0	0	
XGene8339__11001	100	0	0	0	
XGene8339__2180	100	0	0	0	
XGene8339__23305	100	0	0	0	
XGene8339__51703	100	0	0	0	
XMetab__M00127___c____	100	0	0	0	
XGene8340__11332	100	0	0	0	
XGene8340__10965	100	0	0	0	
XGene8340__570	100	0	0	0	
XGene8340__122970	100	0	0	0	
XGene8340__641371	100	0	0	0	
XGene8340__641372	100	0	0	0	
XGene8340__344967	100	0	0	0	
XMetab__M00115___c____	100	0	0	0	
XGene8342__2182	100	0	0	0	
XGene8342__23205	100	0	0	0	
XGene8342__2181	100	0	0	0	
XGene8342__81616	100	0	0	0	
XGene8342__11001	100	0	0	0	
XGene8342__2180	100	0	0	0	
XGene8342__23305	100	0	0	0	
XGene8342__51703	100	0	0	0	
XMetab__M00116___c____	100	0	0	0	
XGene8343__11332	100	0	0	0	
XGene8343__10965	100	0	0	0	
XGene8343__570	100	0	0	0	
XGene8343__122970	100	0	0	0	
XGene8343__641371	100	0	0	0	
XGene8343__641372	100	0	0	0	
XGene8343__344967	100	0	0	0	
XGene8345__11332	100	0	0	0	
XGene8345__10965	100	0	0	0	
XGene8345__570	100	0	0	0	
XGene8345__122970	100	0	0	0	
XGene8345__641371	100	0	0	0	
XGene8345__641372	100	0	0	0	
XGene8345__344967	100	0	0	0	
XMetab__12591___c____	100	0	0	0	
XGene8348__2182	100	0	0	0	
XGene8348__23205	100	0	0	0	
XGene8348__2181	100	0	0	0	
XGene8348__81616	100	0	0	0	
XGene8348__11001	100	0	0	0	
XGene8348__2180	100	0	0	0	
XGene8348__23305	100	0	0	0	
XGene8348__51703	100	0	0	0	
XMetab__M02612___c____	100	0	0	0	
XGene8349__11332	100	0	0	0	
XGene8349__10965	100	0	0	0	
XGene8349__570	100	0	0	0	
XGene8349__122970	100	0	0	0	
XGene8349__641371	100	0	0	0	
XGene8349__641372	100	0	0	0	
XGene8349__344967	100	0	0	0	
XMetab__M00017___c____	100	0	0	0	
XGene8353__2182	100	0	0	0	
XGene8353__23205	100	0	0	0	
XGene8353__2181	100	0	0	0	
XGene8353__81616	100	0	0	0	
XGene8353__11001	100	0	0	0	
XGene8353__2180	100	0	0	0	
XGene8353__23305	100	0	0	0	
XGene8353__51703	100	0	0	0	
XMetab__M00018___c____	100	0	0	0	
XGene8354__11332	100	0	0	0	
XGene8354__10965	100	0	0	0	
XGene8354__570	100	0	0	0	
XGene8354__122970	100	0	0	0	
XGene8354__641371	100	0	0	0	
XGene8354__641372	100	0	0	0	
XGene8354__344967	100	0	0	0	
XGene8357__2182	100	0	0	0	
XGene8357__23205	100	0	0	0	
XGene8357__2181	100	0	0	0	
XGene8357__81616	100	0	0	0	
XGene8357__11001	100	0	0	0	
XGene8357__2180	100	0	0	0	
XGene8357__23305	100	0	0	0	
XGene8357__51703	100	0	0	0	
XMetab__M01235___c____	100	0	0	0	
XGene8359__2182	100	0	0	0	
XGene8359__23205	100	0	0	0	
XGene8359__2181	100	0	0	0	
XGene8359__81616	100	0	0	0	
XGene8359__11001	100	0	0	0	
XGene8359__2180	100	0	0	0	
XGene8359__23305	100	0	0	0	
XGene8359__51703	100	0	0	0	
XMetab__M01236___c____	100	0	0	0	
XGene8360__11332	100	0	0	0	
XGene8360__10965	100	0	0	0	
XGene8360__570	100	0	0	0	
XGene8360__122970	100	0	0	0	
XGene8360__641371	100	0	0	0	
XGene8360__641372	100	0	0	0	
XGene8360__344967	100	0	0	0	
XMetab__M01207___c____	100	0	0	0	
XGene8363__2182	100	0	0	0	
XGene8363__23205	100	0	0	0	
XGene8363__2181	100	0	0	0	
XGene8363__81616	100	0	0	0	
XGene8363__11001	100	0	0	0	
XGene8363__2180	100	0	0	0	
XGene8363__23305	100	0	0	0	
XGene8363__51703	100	0	0	0	
XMetab__M00123___c____	100	0	0	0	
XGene8364__11332	100	0	0	0	
XGene8364__10965	100	0	0	0	
XGene8364__570	100	0	0	0	
XGene8364__122970	100	0	0	0	
XGene8364__641371	100	0	0	0	
XGene8364__641372	100	0	0	0	
XGene8364__344967	100	0	0	0	
XMetab__5312531___c____	100	0	0	0	
XGene8367__2182	100	0	0	0	
XGene8367__23205	100	0	0	0	
XGene8367__2181	100	0	0	0	
XGene8367__81616	100	0	0	0	
XGene8367__11001	100	0	0	0	
XGene8367__2180	100	0	0	0	
XGene8367__23305	100	0	0	0	
XGene8367__51703	100	0	0	0	
XMetab__M00101___c____	100	0	0	0	
XGene8368__11332	100	0	0	0	
XGene8368__10965	100	0	0	0	
XGene8368__570	100	0	0	0	
XGene8368__122970	100	0	0	0	
XGene8368__641371	100	0	0	0	
XGene8368__641372	100	0	0	0	
XGene8368__344967	100	0	0	0	
XMetab__16898___c____	100	0	0	0	
XGene8371__2182	100	0	0	0	
XGene8371__23205	100	0	0	0	
XGene8371__2181	100	0	0	0	
XGene8371__81616	100	0	0	0	
XGene8371__11001	100	0	0	0	
XGene8371__2180	100	0	0	0	
XGene8371__23305	100	0	0	0	
XGene8371__51703	100	0	0	0	
XMetab__M02052___c____	100	0	0	0	
XGene8372__11332	100	0	0	0	
XGene8372__10965	100	0	0	0	
XGene8372__570	100	0	0	0	
XGene8372__122970	100	0	0	0	
XGene8372__641371	100	0	0	0	
XGene8372__641372	100	0	0	0	
XGene8372__344967	100	0	0	0	
XGene8375__2182	100	0	0	0	
XGene8375__23205	100	0	0	0	
XGene8375__2181	100	0	0	0	
XGene8375__81616	100	0	0	0	
XGene8375__11001	100	0	0	0	
XGene8375__2180	100	0	0	0	
XGene8375__23305	100	0	0	0	
XGene8375__51703	100	0	0	0	
XMetab__5282771___c____	100	0	0	0	
XGene8378__2182	100	0	0	0	
XGene8378__23205	100	0	0	0	
XGene8378__2181	100	0	0	0	
XGene8378__81616	100	0	0	0	
XGene8378__11001	100	0	0	0	
XGene8378__2180	100	0	0	0	
XGene8378__23305	100	0	0	0	
XGene8378__51703	100	0	0	0	
XMetab__M00006___c____	100	0	0	0	
XGene8379__11332	100	0	0	0	
XGene8379__10965	100	0	0	0	
XGene8379__570	100	0	0	0	
XGene8379__122970	100	0	0	0	
XGene8379__641371	100	0	0	0	
XGene8379__641372	100	0	0	0	
XGene8379__344967	100	0	0	0	
XMetab__17085___c____	100	0	0	0	
XGene8382__2182	100	0	0	0	
XGene8382__23205	100	0	0	0	
XGene8382__2181	100	0	0	0	
XGene8382__81616	100	0	0	0	
XGene8382__11001	100	0	0	0	
XGene8382__2180	100	0	0	0	
XGene8382__23305	100	0	0	0	
XGene8382__51703	100	0	0	0	
XMetab__M03047___c____	100	0	0	0	
XGene8383__11332	100	0	0	0	
XGene8383__10965	100	0	0	0	
XGene8383__570	100	0	0	0	
XGene8383__122970	100	0	0	0	
XGene8383__641371	100	0	0	0	
XGene8383__641372	100	0	0	0	
XGene8383__344967	100	0	0	0	
XMetab__25246198___c____	100	0	0	0	
XGene8385__11332	100	0	0	0	
XGene8385__10965	100	0	0	0	
XGene8385__570	100	0	0	0	
XGene8385__122970	100	0	0	0	
XGene8385__641371	100	0	0	0	
XGene8385__641372	100	0	0	0	
XGene8385__344967	100	0	0	0	
XMetab__M03153___c____	100	0	0	0	
XGene8388__2182	100	0	0	0	
XGene8388__23205	100	0	0	0	
XGene8388__2181	100	0	0	0	
XGene8388__81616	100	0	0	0	
XGene8388__11001	100	0	0	0	
XGene8388__2180	100	0	0	0	
XGene8388__23305	100	0	0	0	
XGene8388__51703	100	0	0	0	
XMetab__M02112___c____	100	0	0	0	
XGene8389__11332	100	0	0	0	
XGene8389__10965	100	0	0	0	
XGene8389__570	100	0	0	0	
XGene8389__122970	100	0	0	0	
XGene8389__641371	100	0	0	0	
XGene8389__641372	100	0	0	0	
XGene8389__344967	100	0	0	0	
XGene8391__11332	100	0	0	0	
XGene8391__10965	100	0	0	0	
XGene8391__570	100	0	0	0	
XGene8391__122970	100	0	0	0	
XGene8391__641371	100	0	0	0	
XGene8391__641372	100	0	0	0	
XGene8391__344967	100	0	0	0	
XGene8392__11332	100	0	0	0	
XGene8392__10965	100	0	0	0	
XGene8392__570	100	0	0	0	
XGene8392__122970	100	0	0	0	
XGene8392__641371	100	0	0	0	
XGene8392__641372	100	0	0	0	
XGene8392__344967	100	0	0	0	
XGene8393__11332	100	0	0	0	
XGene8393__10965	100	0	0	0	
XGene8393__570	100	0	0	0	
XGene8393__122970	100	0	0	0	
XGene8393__641371	100	0	0	0	
XGene8393__641372	100	0	0	0	
XGene8393__344967	100	0	0	0	
XGene8395__11332	100	0	0	0	
XGene8395__10965	100	0	0	0	
XGene8395__570	100	0	0	0	
XGene8395__122970	100	0	0	0	
XGene8395__641371	100	0	0	0	
XGene8395__641372	100	0	0	0	
XGene8395__344967	100	0	0	0	
XGene8397__11332	100	0	0	0	
XGene8397__10965	100	0	0	0	
XGene8397__570	100	0	0	0	
XGene8397__122970	100	0	0	0	
XGene8397__641371	100	0	0	0	
XGene8397__641372	100	0	0	0	
XGene8397__344967	100	0	0	0	
XGene8399__11332	100	0	0	0	
XGene8399__10965	100	0	0	0	
XGene8399__570	100	0	0	0	
XGene8399__122970	100	0	0	0	
XGene8399__641371	100	0	0	0	
XGene8399__641372	100	0	0	0	
XGene8399__344967	100	0	0	0	
XMetab__53477806___c____	100	0	0	0	
XGene8401__11332	100	0	0	0	
XGene8401__10965	100	0	0	0	
XGene8401__570	100	0	0	0	
XGene8401__122970	100	0	0	0	
XGene8401__641371	100	0	0	0	
XGene8401__641372	100	0	0	0	
XGene8401__344967	100	0	0	0	
XGene8403__11332	100	0	0	0	
XGene8403__10965	100	0	0	0	
XGene8403__570	100	0	0	0	
XGene8403__122970	100	0	0	0	
XGene8403__641371	100	0	0	0	
XGene8403__641372	100	0	0	0	
XGene8403__344967	100	0	0	0	
XMetab__M00010___c____	100	0	0	0	
XGene8405__2182	100	0	0	0	
XGene8405__23205	100	0	0	0	
XGene8405__2181	100	0	0	0	
XGene8405__81616	100	0	0	0	
XGene8405__11001	100	0	0	0	
XGene8405__2180	100	0	0	0	
XGene8405__23305	100	0	0	0	
XGene8405__51703	100	0	0	0	
XMetab__M00012___c____	100	0	0	0	
XGene8406__11332	100	0	0	0	
XGene8406__10965	100	0	0	0	
XGene8406__570	100	0	0	0	
XGene8406__122970	100	0	0	0	
XGene8406__641371	100	0	0	0	
XGene8406__641372	100	0	0	0	
XGene8406__344967	100	0	0	0	
XMetab__5312557___c____	100	0	0	0	
XGene8409__2182	100	0	0	0	
XGene8409__23205	100	0	0	0	
XGene8409__2181	100	0	0	0	
XGene8409__81616	100	0	0	0	
XGene8409__11001	100	0	0	0	
XGene8409__2180	100	0	0	0	
XGene8409__23305	100	0	0	0	
XGene8409__51703	100	0	0	0	
XMetab__M00343___c____	100	0	0	0	
XGene8410__11332	100	0	0	0	
XGene8410__10965	100	0	0	0	
XGene8410__570	100	0	0	0	
XGene8410__122970	100	0	0	0	
XGene8410__641371	100	0	0	0	
XGene8410__641372	100	0	0	0	
XGene8410__344967	100	0	0	0	
XMetab__M00260___c____	100	0	0	0	
XGene8413__2182	100	0	0	0	
XGene8413__23205	100	0	0	0	
XGene8413__2181	100	0	0	0	
XGene8413__81616	100	0	0	0	
XGene8413__11001	100	0	0	0	
XGene8413__2180	100	0	0	0	
XGene8413__23305	100	0	0	0	
XGene8413__51703	100	0	0	0	
XGene8414__11332	100	0	0	0	
XGene8414__10965	100	0	0	0	
XGene8414__570	100	0	0	0	
XGene8414__122970	100	0	0	0	
XGene8414__641371	100	0	0	0	
XGene8414__641372	100	0	0	0	
XGene8414__344967	100	0	0	0	
XMetab__M00315___c____	100	0	0	0	
XGene8417__2182	100	0	0	0	
XGene8417__23205	100	0	0	0	
XGene8417__2181	100	0	0	0	
XGene8417__81616	100	0	0	0	
XGene8417__11001	100	0	0	0	
XGene8417__2180	100	0	0	0	
XGene8417__23305	100	0	0	0	
XGene8417__51703	100	0	0	0	
XGene8418__11332	100	0	0	0	
XGene8418__10965	100	0	0	0	
XGene8418__570	100	0	0	0	
XGene8418__122970	100	0	0	0	
XGene8418__641371	100	0	0	0	
XGene8418__641372	100	0	0	0	
XGene8418__344967	100	0	0	0	
XGene8420__11332	100	0	0	0	
XGene8420__10965	100	0	0	0	
XGene8420__570	100	0	0	0	
XGene8420__122970	100	0	0	0	
XGene8420__641371	100	0	0	0	
XGene8420__641372	100	0	0	0	
XGene8420__344967	100	0	0	0	
XGene8421__11332	100	0	0	0	
XGene8421__10965	100	0	0	0	
XGene8421__570	100	0	0	0	
XGene8421__122970	100	0	0	0	
XGene8421__641371	100	0	0	0	
XGene8421__641372	100	0	0	0	
XGene8421__344967	100	0	0	0	
XGene8422__11332	100	0	0	0	
XGene8422__10965	100	0	0	0	
XGene8422__570	100	0	0	0	
XGene8422__122970	100	0	0	0	
XGene8422__641371	100	0	0	0	
XGene8422__641372	100	0	0	0	
XGene8422__344967	100	0	0	0	
XGene8423__11332	100	0	0	0	
XGene8423__10965	100	0	0	0	
XGene8423__570	100	0	0	0	
XGene8423__122970	100	0	0	0	
XGene8423__641371	100	0	0	0	
XGene8423__641372	100	0	0	0	
XGene8423__344967	100	0	0	0	
XGene8424__11332	100	0	0	0	
XGene8424__10965	100	0	0	0	
XGene8424__570	100	0	0	0	
XGene8424__122970	100	0	0	0	
XGene8424__641371	100	0	0	0	
XGene8424__641372	100	0	0	0	
XGene8424__344967	100	0	0	0	
XGene8426__11332	100	0	0	0	
XGene8426__10965	100	0	0	0	
XGene8426__570	100	0	0	0	
XGene8426__122970	100	0	0	0	
XGene8426__641371	100	0	0	0	
XGene8426__641372	100	0	0	0	
XGene8426__344967	100	0	0	0	
XGene8428__11332	100	0	0	0	
XGene8428__10965	100	0	0	0	
XGene8428__570	100	0	0	0	
XGene8428__122970	100	0	0	0	
XGene8428__641371	100	0	0	0	
XGene8428__641372	100	0	0	0	
XGene8428__344967	100	0	0	0	
XGene8430__11332	100	0	0	0	
XGene8430__10965	100	0	0	0	
XGene8430__570	100	0	0	0	
XGene8430__122970	100	0	0	0	
XGene8430__641371	100	0	0	0	
XGene8430__641372	100	0	0	0	
XGene8430__344967	100	0	0	0	
XMetab__M00008___c____	100	0	0	0	
XGene8433__2182	100	0	0	0	
XGene8433__23205	100	0	0	0	
XGene8433__2181	100	0	0	0	
XGene8433__81616	100	0	0	0	
XGene8433__11001	100	0	0	0	
XGene8433__2180	100	0	0	0	
XGene8433__23305	100	0	0	0	
XGene8433__51703	100	0	0	0	
XGene8434__11332	100	0	0	0	
XGene8434__10965	100	0	0	0	
XGene8434__570	100	0	0	0	
XGene8434__122970	100	0	0	0	
XGene8434__641371	100	0	0	0	
XGene8434__641372	100	0	0	0	
XGene8434__344967	100	0	0	0	
XMetab__M00021___c____	100	0	0	0	
XGene8437__2182	100	0	0	0	
XGene8437__23205	100	0	0	0	
XGene8437__2181	100	0	0	0	
XGene8437__81616	100	0	0	0	
XGene8437__11001	100	0	0	0	
XGene8437__2180	100	0	0	0	
XGene8437__23305	100	0	0	0	
XGene8437__51703	100	0	0	0	
XMetab__M00023___c____	100	0	0	0	
XGene8438__11332	100	0	0	0	
XGene8438__10965	100	0	0	0	
XGene8438__570	100	0	0	0	
XGene8438__122970	100	0	0	0	
XGene8438__641371	100	0	0	0	
XGene8438__641372	100	0	0	0	
XGene8438__344967	100	0	0	0	
XMetab__M00265___c____	100	0	0	0	
XGene8441__2182	100	0	0	0	
XGene8441__23205	100	0	0	0	
XGene8441__2181	100	0	0	0	
XGene8441__81616	100	0	0	0	
XGene8441__11001	100	0	0	0	
XGene8441__2180	100	0	0	0	
XGene8441__23305	100	0	0	0	
XGene8441__51703	100	0	0	0	
XGene8442__11332	100	0	0	0	
XGene8442__10965	100	0	0	0	
XGene8442__570	100	0	0	0	
XGene8442__122970	100	0	0	0	
XGene8442__641371	100	0	0	0	
XGene8442__641372	100	0	0	0	
XGene8442__344967	100	0	0	0	
XGene8446__2819	100	0	0	0	
XGene8447__2820	100	0	0	0	
XGene8447__2820_reverse	100	0	0	0	
XMetab__cdpdag_hs___m____	100	0	0	0	
XGene8448__9489	100	0	0	0	
XMetab__pglyc_hs___m____	100	0	0	0	
XGene8449__54675	100	0	0	0	
XMetab__HC02048___c____	100	0	0	0	
XMetab__HC02042___c____	100	0	0	0	
XGene8451__51099	100	0	0	0	
XGene8451__56895	100	0	0	0	
XGene8451__129642	100	0	0	0	
XGene8451__55326	100	0	0	0	
XGene8451__56894	100	0	0	0	
XGene8451__10555	100	0	0	0	
XGene8451__154141	100	0	0	0	
XGene8451__253558	100	0	0	0	
XGene8451__10554	100	0	0	0	
XMetab__HC02050___c____	100	0	0	0	
XGene8452__8611	100	0	0	0	
XGene8452__9663	100	0	0	0	
XGene8452__64748	100	0	0	0	
XGene8452__9890	100	0	0	0	
XGene8452__79948	100	0	0	0	
XGene8452__64900	100	0	0	0	
XGene8452__23175	100	0	0	0	
XGene8452__8612	100	0	0	0	
XGene8452__84513	100	0	0	0	
XGene8452__8613	100	0	0	0	
XGene8452__196051	100	0	0	0	
XMetab__HC02051___c____	100	0	0	0	
XGene8453__8611	100	0	0	0	
XGene8453__9663	100	0	0	0	
XGene8453__64748	100	0	0	0	
XGene8453__9890	100	0	0	0	
XGene8453__79948	100	0	0	0	
XGene8453__64900	100	0	0	0	
XGene8453__23175	100	0	0	0	
XGene8453__8612	100	0	0	0	
XGene8453__84513	100	0	0	0	
XGene8453__8613	100	0	0	0	
XGene8453__196051	100	0	0	0	
XMetab__HC02054___c____	100	0	0	0	
XGene8454__8611	100	0	0	0	
XGene8454__9663	100	0	0	0	
XGene8454__64748	100	0	0	0	
XGene8454__9890	100	0	0	0	
XGene8454__79948	100	0	0	0	
XGene8454__64900	100	0	0	0	
XGene8454__23175	100	0	0	0	
XGene8454__8612	100	0	0	0	
XGene8454__84513	100	0	0	0	
XGene8454__8613	100	0	0	0	
XGene8454__196051	100	0	0	0	
XMetab__HC02057___c____	100	0	0	0	
XGene8455__10390	100	0	0	0	
XGene8455__85465	100	0	0	0	
XMetab__HC02056___c____	100	0	0	0	
XGene8456__56994	100	0	0	0	
XGene8456__10390	100	0	0	0	
XGene8457__5337	100	0	0	0	
XGene8457__23646	100	0	0	0	
XGene8457__5338	100	0	0	0	
XGene8457__122618	100	0	0	0	
XGene8457__201164	100	0	0	0	
XGene8458__3931	100	0	0	0	
XGene8459__43	100	0	0	0	
XGene8459__590	100	0	0	0	
XGene8460__5337	100	0	0	0	
XGene8460__23646	100	0	0	0	
XGene8460__5338	100	0	0	0	
XGene8460__122618	100	0	0	0	
XGene8461__HMR_0647	100	0	0	0	
XGene8462__10400	100	0	0	0	
XMetab__M02686___c____	100	0	0	0	
XGene8463__10400	100	0	0	0	
XMetab__M02758___c____	100	0	0	0	
XGene8464__10400	100	0	0	0	
XMetab__HC02060___c____	100	0	0	0	
XGene8465__8228	100	0	0	0	
XGene8465__3991	100	0	0	0	
XGene8465__80339	100	0	0	0	
XGene8465__9388	100	0	0	0	
XGene8465__13	100	0	0	0	
XGene8465__747	100	0	0	0	
XGene8465__221955	100	0	0	0	
XGene8465__5408	100	0	0	0	
XGene8465__3990	100	0	0	0	
XGene8465__1056	100	0	0	0	
XGene8465__5406	100	0	0	0	
XGene8465__57104	100	0	0	0	
XGene8465__8513	100	0	0	0	
XGene8465__5407	100	0	0	0	
XGene8465__119548	100	0	0	0	
XMetab__HC02076___c____	100	0	0	0	
XGene8466__55750	100	0	0	0	
XGene8467__79603	100	0	0	0	
XGene8467__91012	100	0	0	0	
XGene8467__29956	100	0	0	0	
XGene8467__204219	100	0	0	0	
XGene8467__253782	100	0	0	0	
XGene8467__10715	100	0	0	0	
XGene8468__55331	100	0	0	0	
XGene8468__55331_reverse	100	0	0	0	
XMetab__HC02070___c____	100	0	0	0	
XGene8468__427	100	0	0	0	
XGene8468__427_reverse	100	0	0	0	
XGene8468__125981	100	0	0	0	
XGene8468__125981_reverse	100	0	0	0	
XGene8468__340485	100	0	0	0	
XGene8468__340485_reverse	100	0	0	0	
XGene8468__56624	100	0	0	0	
XGene8468__56624_reverse	100	0	0	0	
XGene8469__79603	100	0	0	0	
XGene8469__91012	100	0	0	0	
XGene8469__29956	100	0	0	0	
XGene8469__204219	100	0	0	0	
XGene8469__253782	100	0	0	0	
XGene8469__10715	100	0	0	0	
XGene8470__7357	100	0	0	0	
XMetab__13804___r____	100	0	0	0	
XGene8471__HMR_0763	100	0	0	0	
XMetab__gluside_hs___r____	100	0	0	0	
XGene8472__55830	100	0	0	0	
XGene8472__11285	100	0	0	0	
XGene8472__55650	100	0	0	0	
XGene8472__9488	100	0	0	0	
XGene8472__55624	100	0	0	0	
XGene8472__2683	100	0	0	0	
XGene8472__55757	100	0	0	0	
XGene8472__168391	100	0	0	0	
XGene8472__51809	100	0	0	0	
XGene8472__8704	100	0	0	0	
XGene8472__51146	100	0	0	0	
XGene8472__9331	100	0	0	0	
XGene8472__80235	100	0	0	0	
XGene8472__83468	100	0	0	0	
XGene8472__8702	100	0	0	0	
XGene8472__140687	100	0	0	0	
XGene8472__3703	100	0	0	0	
XGene8472__56886	100	0	0	0	
XGene8472__283358	100	0	0	0	
XGene8472__93183	100	0	0	0	
XGene8472__8473	100	0	0	0	
XGene8472__26301	100	0	0	0	
XGene8472__93010	100	0	0	0	
XGene8472__9334	100	0	0	0	
XGene8472__8703	100	0	0	0	
XGene8472__8707	100	0	0	0	
XGene8472__148789	100	0	0	0	
XGene8472__56983	100	0	0	0	
XGene8472__201595	100	0	0	0	
XGene8472__124872	100	0	0	0	
XGene8472__146664	100	0	0	0	
XGene8472__10678	100	0	0	0	
XGene8472__8708	100	0	0	0	
XGene8472__10690	100	0	0	0	
XGene8472__84750	100	0	0	0	
XGene8472__146712	100	0	0	0	
XGene8472__79369	100	0	0	0	
XGene8472__84002	100	0	0	0	
XGene8472__374907	100	0	0	0	
XGene8472__10331	100	0	0	0	
XGene8472__2529	100	0	0	0	
XGene8472__338707	100	0	0	0	
XGene8472__10317	100	0	0	0	
XGene8472__145173	100	0	0	0	
XGene8472__200810	100	0	0	0	
XGene8472__2526	100	0	0	0	
XGene8472__170384	100	0	0	0	
XGene8472__192134	100	0	0	0	
XGene8472__360203	100	0	0	0	
XGene8472__152586	100	0	0	0	
XGene8472__644378	100	0	0	0	
XGene8472__84752	100	0	0	0	
XGene8472__644974	100	0	0	0	
XMetab__crmp_hs___c____	100	0	0	0	
XGene8473__8611	100	0	0	0	
XGene8473__9663	100	0	0	0	
XGene8473__64748	100	0	0	0	
XGene8473__9890	100	0	0	0	
XGene8473__79948	100	0	0	0	
XGene8473__64900	100	0	0	0	
XGene8473__23175	100	0	0	0	
XGene8473__8612	100	0	0	0	
XGene8473__84513	100	0	0	0	
XGene8473__8613	100	0	0	0	
XGene8473__196051	100	0	0	0	
XGene8477__8611	100	0	0	0	
XGene8477__9663	100	0	0	0	
XGene8477__23175	100	0	0	0	
XGene8477__64900	100	0	0	0	
XGene8477__8612	100	0	0	0	
XGene8477__8613	100	0	0	0	
XGene8478__8611	100	0	0	0	
XGene8479__2581	100	0	0	0	
XGene8480__55512	100	0	0	0	
XGene8480__6610	100	0	0	0	
XGene8480__55627	100	0	0	0	
XGene8480__6609	100	0	0	0	
XGene8480__339221	100	0	0	0	
XMetab__thcrm_hs___c____	100	0	0	0	
XGene8481__2717	100	0	0	0	
XGene8482__8706	100	0	0	0	
XGene8483__8706	100	0	0	0	
XMetab__gbside_hs___c____	100	0	0	0	
XGene8484__3074	100	0	0	0	
XGene8484__284004	100	0	0	0	
XGene8484__3073	100	0	0	0	
XMetab__gbside_hs___l____	100	0	0	0	
XGene8485__3074	100	0	0	0	
XGene8485__284004	100	0	0	0	
XGene8485__3073	100	0	0	0	
XGene8486__HMR_0809	100	0	0	0	
XGene8487__26301	100	0	0	0	
XMetab__M02197___c____	100	0	0	0	
XGene8488__4668	100	0	0	0	
XMetab__cmpacna___c____	100	0	0	0	
XMetab__galgbside_hs___c____	100	0	0	0	
XGene8489__6482	100	0	0	0	
XGene8489__6484	100	0	0	0	
XGene8489__6483	100	0	0	0	
XMetab__M02491___c____	100	0	0	0	
XGene8490__6489	100	0	0	0	
XGene8491__2583	100	0	0	0	
XMetab__ga2_hs___c____	100	0	0	0	
XGene8492__8705	100	0	0	0	
XMetab__ga1_hs___c____	100	0	0	0	
XGene8493__6482	100	0	0	0	
XGene8493__6484	100	0	0	0	
XGene8493__6483	100	0	0	0	
XGene8494__3938	100	0	0	0	
XGene8494__79411	100	0	0	0	
XGene8494__2720	100	0	0	0	
XGene8495__8869	100	0	0	0	
XGene8496__3074	100	0	0	0	
XGene8496__284004	100	0	0	0	
XGene8496__3073	100	0	0	0	
XMetab__gm1b_hs___c____	100	0	0	0	
XGene8497__29906	100	0	0	0	
XGene8498__81849	100	0	0	0	
XGene8498__27090	100	0	0	0	
XGene8498__30815	100	0	0	0	
XGene8498__256435	100	0	0	0	
XGene8499__8869	100	0	0	0	
XMetab__gm3_hs___c____	100	0	0	0	
XGene8500__4759	100	0	0	0	
XGene8500__10825	100	0	0	0	
XGene8500__129807	100	0	0	0	
XGene8500__4758	100	0	0	0	
XGene8501__2583	100	0	0	0	
XGene8502__3074	100	0	0	0	
XGene8502__284004	100	0	0	0	
XGene8502__3073	100	0	0	0	
XGene8503__8705	100	0	0	0	
